'''
Please cite this paper
Li, J., Zhang, G., Zhang, S. et al. Seismicity characteristics and interseismic 
locking of the Anninghe Fault, Southwest China: Insights from long-term dense 
seismic array observations. Earth Planets Space 77, 63 (2025). 
https://doi.org/10.1186/s40623-025-02167-z
'''
ot,lat,lon,dep,mag,dt_max,num_sta,ex,ey,ez,rms,evid
2018-09-17T17:18:46.600000Z,29.245026,101.842887,8.37,1.5,173.1,3,133.7,153.0,219.2,0.086,10359
2018-09-17T19:07:25.960000Z,29.152096,102.184318,9.36,1.3,145.8,11,210.1,195.2,214.8,0.094,24962
2018-09-17T23:05:48.520000Z,27.49401,102.476571,12.42,2.3,88.6,8,212.0,181.2,235.3,0.126,10363
2018-09-18T04:14:54.390000Z,29.299054,102.18243,5.33,1.0,330.6,4,211.8,299.5,333.0,0.049,24968
2018-09-18T07:10:23.590000Z,27.570365,102.110449,15.58,1.1,139.4,4,141.2,295.3,212.1,0.068,10353
2018-09-18T13:06:46.120000Z,29.579791,102.001213,6.05,1.3,348.1,4,273.2,349.5,262.9,0.046,24974
2018-09-18T18:11:59.120000Z,28.921293,102.708179,14.49,0.9,219.4,7,176.6,153.6,305.9,0.052,24965
2018-09-18T19:02:55.640000Z,29.505922,102.182031,5.28,1.0,150.5,7,144.0,124.0,200.6,0.106,24971
2018-09-18T21:14:41.820000Z,29.113975,102.391496,24.69,0.4,191.2,6,121.1,139.9,115.8,0.059,24969
2018-09-19T00:08:16.230000Z,29.154002,102.184668,8.97,0.7,146.4,7,243.0,165.1,254.8,0.151,24963
2018-09-19T03:03:55.340000Z,29.085313,102.193587,6.96,1.0,301.8,4,223.9,296.2,399.4,0.118,24972
2018-09-19T05:12:28.170000Z,29.157906,102.176986,9.07,0.8,150.2,7,201.9,163.5,214.6,0.098,24966
2018-09-19T06:07:39.430000Z,29.156311,102.177401,8.69,0.6,149.4,7,227.9,172.1,283.3,0.150,24975
2018-09-19T10:15:17.650000Z,29.256681,102.191366,5.5,1.1,126.4,9,191.8,284.0,275.8,0.081,24982
2018-09-19T11:05:23.050000Z,29.640554,101.961442,5.35,1.7,210.0,6,161.5,142.6,169.8,0.078,24979
2018-09-19T11:13:23.390000Z,29.637181,101.981193,6.47,1.5,204.5,3,328.3,256.7,439.3,0.148,10349
2018-09-19T11:18:37.980000Z,29.213867,102.341357,13.37,0.3,225.4,4,132.5,217.3,167.5,0.047,24970
2018-09-20T00:04:55.240000Z,30.256834,101.982227,9.51,1.8,125.4,6,212.7,252.3,276.1,0.094,10356
2018-09-20T00:12:19.390000Z,29.602968,101.99825,1.09,1.1,267.7,5,173.8,205.3,286.5,0.086,24991
2018-09-20T08:06:42.780000Z,29.511814,102.105827,3.53,2.0,123.6,12,175.6,172.8,192.3,0.112,24980
2018-09-20T08:10:59.290000Z,27.74561,102.685221,13.82,1.3,142.8,4,119.9,174.6,229.0,0.105,10341
2018-09-20T08:14:42.610000Z,29.505931,102.110278,4.26,1.7,139.1,4,236.2,175.5,281.0,0.143,10348
2018-09-20T08:16:15.120000Z,29.281207,102.264575,5.44,1.6,187.3,10,125.3,160.2,141.1,0.083,24995
2018-09-20T10:05:15.760000Z,29.162866,102.243018,15.6,0.5,305.9,5,162.6,200.7,206.1,0.064,24973
2018-09-20T10:11:56.460000Z,27.945091,101.804972,15.72,0.8,242.0,3,24.0,12.0,40.7,0.046,24976
2018-09-20T19:18:36.220000Z,29.515047,102.110701,7.59,1.4,130.7,6,188.4,144.9,232.0,0.090,24996
2018-09-20T20:03:38.280000Z,29.522622,102.12404,2.66,1.4,117.5,9,180.3,172.2,203.0,0.113,24985
2018-09-21T02:04:01.040000Z,29.592232,101.84847,7.23,1.3,216.4,4,215.7,254.1,250.1,0.093,24978
2018-09-21T03:11:18.380000Z,29.509696,102.106999,2.62,1.2,123.2,7,153.5,163.4,258.2,0.070,24981
2018-09-21T05:23:55.530000Z,29.198165,102.265894,9.85,0.9,229.2,7,74.7,189.8,163.9,0.041,24983
2018-09-21T06:14:17.250000Z,29.211135,102.252987,10.04,0.4,308.1,6,122.0,194.5,140.1,0.035,24993
2018-09-21T08:02:39.420000Z,29.450061,102.035978,7.36,1.2,140.8,7,126.6,187.2,271.7,0.109,24984
2018-09-21T09:03:50.670000Z,27.864913,102.10485,8.35,1.0,226.8,3,324.3,487.1,395.8,0.180,10345
2018-09-21T09:08:25.960000Z,29.101483,102.346525,20.11,0.4,240.1,5,128.1,100.1,109.0,0.073,24989
2018-09-21T12:08:30.630000Z,29.498859,102.096948,2.56,1.2,220.7,6,226.6,208.0,303.4,0.083,25011
2018-09-21T12:10:29.600000Z,29.415605,102.159977,7.49,1.1,206.1,7,136.3,160.9,209.8,0.114,25015
2018-09-21T13:05:36.720000Z,28.78255,102.238216,8.96,0.9,181.5,7,150.9,83.8,202.4,0.067,25005
2018-09-21T14:19:44.900000Z,29.512185,102.114502,3.21,1.9,120.8,10,186.9,194.0,197.0,0.115,24997
2018-09-21T16:08:50.600000Z,29.279433,102.260832,5.72,0.9,209.7,8,125.5,156.8,140.7,0.059,25012
2018-09-21T16:21:19.700000Z,28.782664,102.235221,10.82,1.8,96.9,12,152.0,84.7,209.0,0.088,25023
2018-09-21T17:05:07.800000Z,28.779333,102.240422,10.69,1.0,133.2,8,158.0,106.7,211.8,0.102,25006
2018-09-21T18:00:32.760000Z,29.459989,102.036637,10.08,1.2,141.5,7,115.3,180.6,230.9,0.118,24999
2018-09-21T19:10:34.320000Z,29.415395,102.156567,7.48,2.2,110.4,20,127.2,152.9,217.4,0.091,25016
2018-09-21T19:18:34.280000Z,29.417987,102.161385,8.16,1.9,117.0,14,174.3,173.3,221.0,0.098,10319
2018-09-21T21:00:36.680000Z,29.456441,102.035205,9.13,1.7,141.6,8,91.0,156.0,206.4,0.097,25000
2018-09-21T21:14:44.320000Z,29.164152,102.353687,21.05,0.3,235.9,5,112.3,172.3,93.6,0.035,24994
2018-09-21T23:04:35.920000Z,29.676835,101.995719,2.87,2.1,225.9,10,267.2,315.3,321.2,0.131,24986
2018-09-21T23:12:35.840000Z,29.672717,102.000317,8.37,2.1,85.6,6,246.8,218.1,352.6,0.109,10338
2018-09-21T23:17:58.840000Z,28.652468,102.485563,19.88,1.1,119.5,10,177.9,108.4,130.1,0.106,25022
2018-09-22T00:04:23.600000Z,29.692747,102.039657,3.45,1.8,243.1,6,230.4,188.9,170.9,0.076,24987
2018-09-22T00:07:02.470000Z,29.576941,102.09196,1.96,1.6,209.7,5,177.1,143.7,169.6,0.107,25031
2018-09-22T00:11:08.580000Z,29.380495,102.165975,6.86,1.1,115.1,9,135.9,209.6,232.6,0.116,25034
2018-09-22T00:12:23.320000Z,29.671735,102.071452,11.41,1.6,155.1,3,481.0,289.8,385.0,0.113,10337
2018-09-22T01:22:39.310000Z,30.011373,101.829712,9.23,1.8,158.3,6,152.2,224.4,413.3,0.085,10308
2018-09-22T03:01:40.140000Z,29.458561,102.042505,9.37,2.0,139.8,9,117.1,204.6,261.4,0.125,25003
2018-09-22T03:21:42.940000Z,29.511735,102.108545,3.21,1.9,122.7,13,167.1,181.0,189.7,0.094,24998
2018-09-22T04:08:51.780000Z,29.299264,102.251457,5.22,0.8,300.5,5,159.0,254.2,201.6,0.055,25013
2018-09-22T06:01:04.150000Z,28.781124,102.238607,12.06,1.2,112.7,8,164.8,92.0,219.6,0.083,25024
2018-09-22T06:08:25.670000Z,28.782253,102.238086,11.86,1.4,84.8,16,157.6,81.4,221.8,0.113,25014
2018-09-22T07:00:29.610000Z,29.456781,102.034098,8.25,1.6,141.9,8,103.8,161.5,183.8,0.145,25001
2018-09-22T07:08:29.140000Z,29.457497,102.00686,8.37,1.5,149.0,4,184.7,201.2,266.6,0.144,10326
2018-09-22T09:09:41.510000Z,29.227287,102.212687,9.32,0.5,337.5,4,144.9,195.9,164.7,0.055,24990
2018-09-22T09:14:30.330000Z,29.456419,102.035742,9.04,1.3,141.4,9,90.6,157.9,203.1,0.083,25020
2018-09-22T10:07:32.380000Z,29.455499,102.03418,8.73,1.0,187.0,5,89.3,187.6,231.4,0.070,24988
2018-09-22T11:03:27.120000Z,29.453609,102.034123,8.44,1.2,141.6,7,93.7,150.9,202.3,0.078,25004
2018-09-22T11:13:29.790000Z,29.512453,102.106738,3.43,1.3,196.7,6,157.3,180.9,188.2,0.075,24992
2018-09-22T11:18:38.910000Z,29.069969,102.470199,20.73,0.7,201.5,5,194.3,137.4,98.6,0.049,25035
2018-09-22T13:00:41.360000Z,29.509717,102.108976,3.13,2.5,122.6,15,144.5,161.8,192.9,0.101,25002
2018-09-22T13:06:48.770000Z,29.279014,102.261068,5.88,1.5,200.5,9,127.8,157.6,142.4,0.048,25009
2018-09-22T13:08:41.100000Z,29.502262,102.080884,3.11,2.1,142.7,6,237.0,167.3,342.4,0.072,10325
2018-09-22T13:10:20.460000Z,29.303638,102.251855,4.77,0.5,298.8,4,153.7,249.8,214.8,0.056,25017
2018-09-22T13:14:48.680000Z,29.280522,102.267057,7.06,1.1,151.1,3,226.8,228.6,318.0,0.133,10320
2018-09-22T17:02:25.720000Z,29.212223,102.243815,9.24,0.5,315.1,4,143.0,203.3,179.1,0.037,25025
2018-09-22T17:07:31.060000Z,28.779419,102.241772,11.91,1.0,105.2,10,168.9,96.9,238.1,0.089,25032
2018-09-23T00:05:21.310000Z,29.605587,101.990853,0.8,1.2,271.5,5,190.5,212.8,310.8,0.086,25007
2018-09-23T03:05:42.650000Z,29.503896,102.084701,3.26,1.6,142.3,4,228.4,157.1,324.2,0.099,10330
2018-09-23T03:12:57.770000Z,29.452722,102.032617,8.65,1.4,186.3,5,91.1,170.1,219.3,0.060,25018
2018-09-23T04:12:59.180000Z,29.170929,102.272428,8.99,1.3,94.9,14,131.1,166.5,173.3,0.080,25019
2018-09-23T06:05:14.560000Z,28.783826,102.230721,10.84,1.0,130.2,7,167.3,136.1,228.2,0.085,25008
2018-09-23T06:16:52.320000Z,29.130074,102.180054,8.26,1.0,139.6,6,193.5,138.4,235.3,0.093,25021
2018-09-23T06:18:07.930000Z,29.303516,102.139372,7.93,1.7,119.3,13,255.2,314.8,307.6,0.125,25042
2018-09-23T08:11:55.760000Z,29.480068,102.018905,7.1,1.5,148.4,9,74.6,165.2,217.8,0.085,25040
2018-09-23T11:10:32.590000Z,29.564899,102.064966,3.06,1.4,139.9,7,165.0,136.3,172.5,0.096,25033
2018-09-23T11:18:32.570000Z,29.564895,102.053654,2.08,1.3,150.7,4,258.8,214.0,347.9,0.105,10309
2018-09-23T12:03:55.540000Z,29.568353,102.076082,3.62,2.0,134.9,9,172.2,144.9,163.4,0.121,25026
2018-09-23T12:11:55.440000Z,29.567401,102.052271,2.14,1.9,151.0,5,200.0,230.9,317.2,0.149,10314
2018-09-23T14:13:56.930000Z,29.507456,102.10695,2.47,1.0,123.2,6,152.9,162.6,262.4,0.080,25041
2018-09-23T16:20:14.290000Z,29.583895,101.973527,4.06,1.1,182.7,6,231.8,233.3,254.3,0.047,25043
2018-09-23T18:00:58.460000Z,29.511882,102.110384,3.05,1.3,122.1,7,125.9,152.4,181.3,0.078,25036
2018-09-24T00:04:40.590000Z,29.566345,102.068148,2.8,2.2,138.5,14,169.1,139.5,172.3,0.097,25028
2018-09-24T00:12:40.430000Z,29.566154,102.053394,2.32,2.1,77.7,8,206.4,213.0,331.8,0.112,10312
2018-09-24T01:04:29.570000Z,29.569014,102.06862,3.23,1.9,138.4,7,169.8,138.5,193.7,0.138,25029
2018-09-24T01:12:29.640000Z,29.57679,102.038534,-3.53,1.9,153.6,3,550.7,505.4,1444.5,0.090,10311
2018-09-24T04:04:36.120000Z,29.56238,102.063127,2.81,1.6,140.6,7,164.4,133.2,181.4,0.083,25030
2018-09-24T04:12:35.920000Z,29.564724,102.056063,3.01,1.6,150.3,3,231.3,196.8,244.8,0.122,10310
2018-09-24T07:03:19.830000Z,29.558234,102.059367,2.14,1.1,236.4,5,198.3,150.6,192.8,0.068,25027
2018-09-24T13:09:30.440000Z,29.477655,102.011401,7.59,1.0,240.0,7,125.0,187.0,262.6,0.079,25038
2018-09-24T18:17:02.120000Z,29.423537,102.160604,7.46,0.9,349.8,4,139.7,233.7,203.5,0.043,25047
2018-09-24T19:07:27.360000Z,27.932088,101.243262,9.12,3.9,271.9,12,275.6,414.8,540.2,0.145,25037
2018-09-25T02:11:50.110000Z,29.2225,102.267188,8.54,0.4,299.8,6,120.3,163.8,110.8,0.059,25046
2018-09-25T05:09:16.390000Z,29.517759,102.107967,3.72,1.2,291.4,5,153.4,185.2,186.3,0.066,25051
2018-09-25T07:06:32.680000Z,29.45494,102.035815,8.51,1.3,141.3,8,102.3,153.4,193.5,0.098,25045
2018-09-25T07:14:32.810000Z,29.450026,102.042554,8.2,1.1,143.8,4,163.9,197.2,187.0,0.150,10302
2018-09-25T07:21:59.790000Z,29.510048,102.102962,3.19,1.7,124.5,7,129.5,150.0,187.4,0.083,25059
2018-09-25T08:22:31.850000Z,29.459226,102.026147,7.22,1.1,144.3,5,179.1,187.6,267.6,0.091,25060
2018-09-25T09:19:16.740000Z,29.511361,102.100366,6.59,1.4,126.7,6,200.7,170.4,238.3,0.098,25057
2018-09-25T17:19:11.960000Z,29.507428,102.101107,2.57,1.4,125.1,7,161.3,168.0,274.7,0.088,25058
2018-09-25T23:17:00.680000Z,29.480843,102.016732,8.0,1.2,149.1,7,68.3,162.4,206.7,0.064,25055
2018-09-26T00:17:54.640000Z,29.461814,102.028866,8.4,1.4,143.8,8,140.7,207.1,308.7,0.158,25056
2018-09-26T01:05:28.840000Z,29.499809,102.062695,6.08,1.4,302.4,5,162.1,299.8,291.0,0.075,25044
2018-09-26T01:20:56.490000Z,29.567483,102.064559,2.65,1.3,140.2,6,165.3,133.4,180.9,0.079,25048
2018-09-26T04:14:46.220000Z,29.260516,102.291488,14.86,1.4,84.7,15,175.3,346.8,195.8,0.117,25053
2018-09-26T04:22:46.080000Z,29.256258,102.296655,15.38,1.4,149.8,3,258.4,421.9,250.3,0.043,10295
2018-09-26T05:15:20.940000Z,29.509178,102.124105,4.09,1.3,117.9,7,195.3,209.5,204.1,0.096,25071
2018-09-26T09:05:13.120000Z,29.444611,102.031112,5.09,1.2,294.6,4,213.3,185.2,261.2,0.101,25061
2018-09-26T09:06:46.280000Z,29.700757,101.933602,1.16,1.4,321.7,5,205.6,258.5,351.7,0.063,25049
2018-09-26T11:17:43.430000Z,27.34765,102.693913,11.26,1.2,130.7,5,197.5,213.9,242.4,0.138,10297
2018-09-26T16:05:58.220000Z,29.346954,102.148926,8.01,1.2,286.5,5,97.4,221.7,241.9,0.100,25062
2018-09-26T19:19:53.920000Z,28.895823,102.483927,27.89,2.1,55.1,20,239.7,140.1,202.1,0.084,25072
2018-09-26T22:13:20.340000Z,28.223344,102.71215,12.43,1.3,261.8,6,367.1,395.3,675.4,0.080,25069
2018-09-26T22:21:20.640000Z,28.232987,102.725146,9.46,1.2,221.8,3,559.7,575.1,663.0,0.068,10285
2018-09-26T23:08:02.400000Z,29.481376,102.022762,7.99,1.9,147.5,14,93.8,185.2,229.4,0.096,25066
2018-09-26T23:08:21.120000Z,29.513212,102.108065,3.4,2.1,122.9,12,145.1,164.4,184.9,0.095,25050
2018-09-26T23:10:38.960000Z,29.681531,101.959961,4.81,1.2,234.9,6,185.4,191.6,226.3,0.108,25052
2018-09-26T23:16:02.640000Z,29.471208,102.042513,7.95,1.7,145.4,4,166.4,195.8,186.4,0.124,10286
2018-09-26T23:16:20.920000Z,29.505206,102.086084,3.23,1.6,142.2,6,226.3,156.4,324.4,0.100,10298
2018-09-26T23:18:39.160000Z,29.670203,101.947209,0.94,1.2,106.4,4,382.4,290.5,825.8,0.144,10296
2018-09-27T03:06:41.780000Z,29.361877,102.156624,8.08,1.2,287.0,5,139.2,222.1,244.4,0.079,25065
2018-09-27T07:15:51.930000Z,29.479201,102.002181,6.4,1.5,153.1,7,118.4,192.8,279.8,0.111,25054
2018-09-27T08:05:37.870000Z,29.352877,102.15708,8.69,1.0,283.5,5,104.0,222.1,237.5,0.088,25063
2018-09-27T17:14:24.020000Z,29.210765,102.262964,10.55,0.7,299.6,7,98.2,182.0,135.4,0.048,25070
2018-09-27T19:03:53.960000Z,28.893685,102.490267,25.95,2.0,155.1,7,254.0,194.3,346.8,0.145,10284
2018-09-27T19:16:10.960000Z,29.486454,102.026562,8.14,1.4,309.2,5,101.2,195.6,236.7,0.065,25079
2018-09-27T23:05:12.880000Z,29.506419,102.168083,5.37,1.1,168.7,6,111.5,145.6,166.9,0.063,25064
2018-09-28T02:01:01.410000Z,29.657074,102.042065,4.99,1.3,246.1,5,185.9,161.7,146.8,0.068,25080
2018-09-28T02:20:38.040000Z,29.513308,102.117114,3.14,1.4,120.0,8,134.7,163.5,177.8,0.110,25073
2018-09-28T04:04:01.450000Z,29.522756,102.109538,3.45,1.5,122.2,8,131.9,152.5,175.7,0.092,25074
2018-09-28T07:12:55.740000Z,29.45472,102.022819,7.02,1.1,190.1,6,120.9,208.2,276.8,0.075,25078
2018-09-28T10:12:39.080000Z,29.188603,102.281909,9.12,0.1,283.1,5,126.4,176.3,158.8,0.037,25068
2018-09-28T15:14:56.890000Z,29.618368,102.018311,3.81,1.3,260.0,5,172.8,198.6,210.6,0.095,25083
2018-09-28T16:06:52.260000Z,29.110138,102.481519,22.08,0.2,120.8,7,234.9,158.2,163.7,0.080,25075
2018-09-28T20:09:14.120000Z,29.64797,102.019792,4.55,1.1,265.2,5,209.9,185.3,150.3,0.065,25081
2018-09-29T04:09:50.480000Z,29.544836,102.217074,2.9,1.1,233.6,4,185.6,283.5,233.4,0.042,25084
2018-09-29T07:09:40.470000Z,29.209572,102.24904,7.17,0.7,310.4,7,104.9,191.2,107.5,0.097,25077
2018-09-29T09:06:41.180000Z,29.209149,102.148503,8.43,1.0,342.6,4,190.1,261.8,302.4,0.058,25076
2018-09-29T21:09:28.160000Z,29.555452,102.219279,3.41,1.0,242.8,4,132.0,222.2,208.1,0.039,25085
2018-09-30T02:11:08.190000Z,28.918766,102.501025,25.69,0.7,213.6,6,219.8,137.2,154.8,0.101,25082
2018-09-30T07:08:48.770000Z,29.808689,101.982357,5.51,1.4,341.9,5,218.5,234.2,232.2,0.066,25091
2018-09-30T08:12:54.610000Z,29.586464,102.040706,4.48,0.9,248.3,4,191.5,165.0,141.7,0.050,25086
2018-09-30T11:06:35.880000Z,29.546417,101.90769,6.98,1.4,191.6,5,364.7,396.5,412.1,0.134,25089
2018-09-30T17:23:43.600000Z,28.214844,101.718937,8.16,1.4,112.3,5,165.2,194.7,532.9,0.112,10278
2018-10-01T05:13:50.830000Z,29.455001,102.804012,14.46,1.5,286.8,12,181.6,273.8,342.3,0.124,25095
2018-10-01T09:20:37.040000Z,29.131846,102.115438,11.47,1.1,124.6,9,136.6,128.1,198.4,0.122,25093
2018-10-01T15:02:28.200000Z,29.557227,102.221973,-3.38,1.2,243.8,4,490.7,651.4,1100.2,0.070,25088
2018-10-01T15:14:14.390000Z,29.166262,102.443115,20.04,0.7,103.1,10,108.9,151.2,111.5,0.070,25097
2018-10-01T18:14:20.000000Z,29.265092,102.290316,15.57,0.6,141.7,10,173.8,334.1,191.7,0.095,25092
2018-10-02T00:13:05.410000Z,29.59812,101.935514,1.44,1.3,287.8,5,202.3,222.9,391.8,0.098,25096
2018-10-02T01:02:32.030000Z,29.311127,102.226245,9.26,0.9,204.5,6,126.4,173.7,178.3,0.109,25099
2018-10-02T02:06:09.360000Z,29.2309,102.294621,5.46,0.3,254.3,5,178.4,310.1,221.2,0.044,25090
2018-10-02T06:23:44.420000Z,29.483413,102.013851,8.3,1.7,150.3,10,117.5,218.5,247.6,0.118,25094
2018-10-02T13:13:08.680000Z,29.531637,101.996785,2.26,1.2,266.4,4,226.7,141.7,288.5,0.058,25102
2018-10-02T20:06:45.560000Z,29.547432,102.099935,1.74,1.8,130.3,10,164.9,139.0,172.4,0.101,25101
2018-10-02T20:14:45.500000Z,29.550138,102.104232,2.35,1.7,142.7,4,219.9,192.0,231.4,0.106,10558
2018-10-02T21:03:11.280000Z,29.019053,102.404989,22.62,1.1,98.2,11,120.9,103.6,122.9,0.083,25100
2018-10-02T21:11:11.160000Z,29.028507,102.415055,23.68,1.3,284.1,3,190.5,192.4,225.3,0.108,10559
2018-10-02T22:18:38.360000Z,28.328194,102.180371,12.33,0.4,148.4,4,245.9,186.3,121.7,0.038,25103
2018-10-03T00:04:45.000000Z,28.328957,102.180794,12.49,1.7,114.0,13,246.8,186.0,121.8,0.038,25107
2018-10-03T09:00:41.360000Z,29.995319,101.669246,11.79,1.2,160.2,3,154.8,397.7,501.9,0.064,10564
2018-10-03T09:03:31.470000Z,29.483008,102.012297,9.19,1.8,150.7,10,89.2,173.0,214.7,0.099,25106
2018-10-03T09:11:31.580000Z,29.467859,102.023128,8.32,1.8,196.0,3,164.1,201.3,177.3,0.109,10553
2018-10-03T09:14:42.190000Z,29.067185,102.412321,22.11,0.9,124.6,8,148.3,119.0,119.1,0.069,25110
2018-10-03T13:00:07.900000Z,29.616746,101.941007,2.74,1.3,285.2,5,182.3,211.3,313.9,0.058,25098
2018-10-03T13:21:06.410000Z,29.471704,102.002222,5.48,1.2,243.4,6,143.2,214.7,322.9,0.114,25113
2018-10-03T16:08:56.290000Z,30.111495,102.020044,8.02,1.6,113.0,4,243.4,265.2,301.1,0.112,10560
2018-10-03T22:02:17.160000Z,29.480652,102.016984,8.07,1.7,149.0,8,85.3,209.4,241.1,0.072,25104
2018-10-03T22:15:22.240000Z,29.594348,102.028255,5.95,1.4,161.8,8,214.6,170.2,200.6,0.095,25111
2018-10-03T22:23:22.160000Z,29.59589,102.031299,5.52,1.2,156.0,3,272.6,186.6,377.5,0.077,10550
2018-10-04T16:16:50.550000Z,29.228015,101.860018,14.05,1.6,166.4,7,305.1,376.0,521.7,0.143,25112
2018-10-04T17:01:56.620000Z,29.342263,102.219979,9.35,0.5,221.5,5,150.5,210.7,192.5,0.111,25114
2018-10-04T19:05:23.040000Z,29.059265,102.355265,20.91,0.7,247.6,5,108.2,89.0,107.9,0.067,25117
2018-10-04T22:12:20.940000Z,29.251693,101.846769,11.39,1.4,173.9,8,166.1,222.1,245.1,0.129,25109
2018-10-05T00:06:39.500000Z,29.198165,102.199447,4.67,0.6,290.6,3,240.7,428.9,400.3,0.116,25108
2018-10-05T04:03:53.070000Z,29.050604,102.423918,22.52,0.7,96.4,11,136.0,119.9,126.8,0.078,25116
2018-10-05T06:02:28.570000Z,29.214848,102.254533,9.56,1.0,204.0,8,122.6,210.1,109.1,0.067,25122
2018-10-05T09:22:02.640000Z,29.530642,102.031982,4.9,1.2,150.0,6,145.4,193.0,242.6,0.063,25125
2018-10-05T10:19:34.600000Z,29.578642,101.953141,1.2,1.1,278.9,3,226.7,207.6,408.9,0.049,25124
2018-10-05T12:09:46.940000Z,29.472174,102.002303,6.79,1.2,258.5,6,180.2,231.5,322.9,0.104,25119
2018-10-05T16:03:15.280000Z,27.954315,102.090234,0.79,1.0,249.1,3,238.3,239.1,372.2,0.062,10547
2018-10-06T01:20:09.450000Z,29.285842,102.196883,12.05,1.0,262.5,6,170.0,313.9,228.4,0.096,25120
2018-10-06T05:05:56.890000Z,29.202399,102.348283,19.43,0.5,162.1,7,137.4,185.1,124.2,0.093,25128
2018-10-06T10:05:22.850000Z,29.481173,102.011971,8.91,1.9,150.5,11,106.6,202.7,234.4,0.104,25118
2018-10-06T19:18:30.040000Z,29.073393,102.338363,21.16,0.8,254.4,4,116.9,130.7,130.1,0.068,25131
2018-10-06T21:13:50.240000Z,29.343776,102.155485,6.62,0.9,282.0,5,98.3,211.0,245.0,0.110,25123
2018-10-06T21:16:32.320000Z,27.864791,102.327995,11.04,0.7,163.4,4,97.5,167.0,135.1,0.056,25130
2018-10-07T09:10:23.200000Z,29.511576,102.099048,3.4,1.0,125.7,7,136.6,144.8,234.1,0.090,25136
2018-10-07T11:01:18.820000Z,29.211053,102.250285,9.05,1.5,104.3,10,165.8,191.1,165.2,0.090,25121
2018-10-07T11:03:34.140000Z,29.20919,102.292391,8.92,0.5,269.0,4,109.5,172.8,102.5,0.052,25127
2018-10-07T11:09:18.670000Z,29.214284,102.260352,10.5,1.4,170.3,3,170.4,169.1,217.7,0.129,10543
2018-10-07T15:21:40.260000Z,30.208974,102.023836,10.28,1.5,133.7,6,131.0,151.5,180.5,0.107,10537
2018-10-07T16:16:41.190000Z,29.170713,102.343237,22.21,0.4,163.8,8,111.8,160.0,81.8,0.072,25137
2018-10-07T20:08:09.400000Z,28.936235,102.467139,30.89,0.9,150.4,6,242.7,135.7,197.1,0.060,25135
2018-10-07T23:20:00.440000Z,30.21239,102.026912,10.6,1.9,64.9,11,161.0,170.2,221.7,0.136,10538
2018-10-08T08:02:46.490000Z,29.688497,101.953076,5.49,2.1,239.9,12,267.6,191.2,250.7,0.128,25126
2018-10-08T08:10:46.700000Z,29.663383,101.96298,8.59,2.1,87.5,6,209.6,197.1,344.2,0.087,10540
2018-10-08T09:05:54.440000Z,29.073035,102.394051,22.35,0.7,143.3,7,110.4,102.3,98.5,0.072,25134
2018-10-08T13:23:13.020000Z,29.083321,102.151611,2.75,1.4,308.6,4,381.3,329.9,634.6,0.123,25138
2018-10-08T20:00:42.720000Z,29.06495,102.26543,13.26,0.8,254.9,6,153.2,144.3,171.3,0.090,25133
2018-10-09T05:18:17.460000Z,29.199394,102.274129,10.81,0.7,220.7,6,75.9,187.9,156.8,0.049,25142
2018-10-09T13:06:19.870000Z,29.146393,102.458626,22.11,0.9,69.7,12,117.5,154.9,99.9,0.097,25140
2018-10-09T14:05:24.140000Z,29.455039,102.038086,8.81,1.2,140.7,8,139.9,174.0,220.4,0.116,25139
2018-10-10T01:11:03.400000Z,29.4841,102.013973,8.64,1.4,206.2,7,84.7,173.1,224.0,0.060,25141
2018-10-10T11:20:18.440000Z,28.855334,102.520671,19.53,1.1,137.3,5,200.5,135.2,164.3,0.085,25144
2018-10-10T12:04:03.390000Z,29.21177,102.268311,9.85,0.8,294.7,5,102.7,172.6,100.2,0.047,25146
2018-10-10T16:10:22.790000Z,29.208421,102.269596,9.58,0.4,292.8,5,109.5,168.6,108.3,0.039,25150
2018-10-10T19:14:53.560000Z,29.546816,102.164453,2.87,1.2,257.3,6,204.0,173.4,189.2,0.084,25153
2018-10-11T02:05:40.550000Z,29.240163,102.258553,9.63,0.5,327.2,4,110.1,168.3,146.7,0.032,25148
2018-10-11T03:23:02.570000Z,29.071962,102.371924,24.02,1.1,201.7,7,103.7,83.0,111.0,0.051,25154
2018-10-11T05:10:14.690000Z,29.211035,102.262956,10.05,0.8,299.7,6,104.1,173.6,111.6,0.052,25151
2018-10-11T06:10:23.450000Z,29.149359,102.340788,22.16,1.4,76.9,18,119.4,159.0,102.0,0.084,25152
2018-10-11T06:18:23.510000Z,29.152777,102.336654,21.71,1.4,130.6,4,125.0,163.3,152.5,0.071,10533
2018-10-11T09:21:48.250000Z,29.514697,102.098128,2.52,1.2,215.3,6,210.7,198.1,282.0,0.088,25145
2018-10-11T21:16:39.640000Z,29.059688,102.235742,13.86,0.8,268.2,5,149.5,134.0,164.6,0.090,25160
2018-10-11T23:06:46.680000Z,29.791669,101.991618,3.43,2.9,282.0,14,262.4,283.6,295.6,0.104,25156
2018-10-11T23:14:46.600000Z,29.759926,101.97701,9.68,2.7,86.6,12,256.1,268.5,397.2,0.128,10529
2018-10-11T23:16:53.240000Z,29.577738,102.07937,5.42,1.1,221.2,5,147.1,130.6,140.8,0.074,25161
2018-10-12T00:20:27.310000Z,29.175728,102.274967,9.46,1.4,107.8,14,129.8,155.1,128.8,0.082,25173
